City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Indore India, Eurasia",11690km,11690,275.02ms,275.02,42.51%,42.51,274.91ms,274.91,275.15ms,275.15,0.15ms,0.15,2018-11-10 12:19:48
"Istanbul Turkey, Eurasia",8812km,8812,190.79ms,190.79,46.38%,46.38,189.65ms,189.65,206.21ms,206.21,3.08ms,3.08,2018-11-10 12:19:49
"Izmir Turkey, Eurasia",9001km,9001,190.25ms,190.25,47.37%,47.37,190.09ms,190.09,190.48ms,190.48,0.58ms,0.58,2018-11-10 12:19:49
"Jackson United States, North America",2577km,2577,52.38ms,52.38,49.56%,49.56,52.04ms,52.04,53.35ms,53.35,0.37ms,0.37,2018-11-10 12:19:49
"Jacksonville United States, North America",3171km,3171,67.03ms,67.03,47.33%,47.33,66.88ms,66.88,67.49ms,67.49,0.34ms,0.34,2018-11-10 12:19:49
"Jakarta Indonesia, Eurasia",14060km,14060,213.84ms,213.84,66.01%,66.01,213.46ms,213.46,216.26ms,216.26,0.68ms,0.68,2018-11-10 12:19:49
"Jerusalem Israel, Eurasia",9978km,9978,177.04ms,177.04,56.37%,56.37,176.96ms,176.96,177.13ms,177.13,0.53ms,0.53,2018-11-10 12:19:49
"Joao Pessoa Brazil, South America",9420km,9420,201.39ms,201.39,46.87%,46.87,201.25ms,201.25,201.62ms,201.62,0.59ms,0.59,2018-11-10 12:19:49
"Johannesburg South Africa, Africa",15283km,15283,294.82ms,294.82,51.98%,51.98,294.66ms,294.66,295.01ms,295.01,0.66ms,0.66,2018-11-10 12:19:49
"Kampala Uganda, Africa",13062km,13062,283.67ms,283.67,46.16%,46.16,283.36ms,283.36,284.25ms,284.25,0.64ms,0.64,2018-11-10 12:19:49
"Kansas City United States, North America",1723km,1723,55.51ms,55.51,31.33%,31.33,54.90ms,54.9,59.57ms,59.57,1.12ms,1.12,2018-11-10 12:19:49
"Karaganda Kazakhstan, Eurasia",8679km,8679,215.56ms,215.56,40.37%,40.37,206.28ms,206.28,221.92ms,221.92,6.03ms,6.03,2018-11-10 12:19:49
"Kiev Ukraine, Eurasia",7921km,7921,183.34ms,183.34,43.28%,43.28,183.06ms,183.06,183.98ms,183.98,0.17ms,0.17,2018-11-10 12:19:49
"Knoxville United States, North America",2535km,2535,60.00ms,60.0,42.97%,42.97,59.69ms,59.69,60.20ms,60.2,0.30ms,0.3,2018-11-10 12:19:49
"Koto Japan, Eurasia",8324km,8324,136.61ms,136.61,61.21%,61.21,136.43ms,136.43,136.83ms,136.83,0.51ms,0.51,2018-11-10 12:19:49
"Ktis Czech Republic, Eurasia",7467km,7467,210.34ms,210.34,35.56%,35.56,210.00ms,210.0,212.04ms,212.04,0.73ms,0.73,2018-11-10 12:19:49
"La Ceiba Honduras, North America",4409km,4409,68.25ms,68.25,64.84%,64.84,67.90ms,67.9,68.71ms,68.71,0.23ms,0.23,2018-11-10 12:19:49
"Lagos Nigeria, Africa",10773km,10773,307.21ms,307.21,35.09%,35.09,306.95ms,306.95,307.42ms,307.42,0.60ms,0.6,2018-11-10 12:19:49
"Lahore Pakistan, Eurasia",10712km,10712,296.54ms,296.54,36.19%,36.19,296.19ms,296.19,297.06ms,297.06,0.57ms,0.57,2018-11-10 12:19:49
"Las Vegas United States, North America",1906km,1906,65.95ms,65.95,29.32%,29.32,65.78ms,65.78,66.27ms,66.27,0.29ms,0.29,2018-11-10 12:19:49
