City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Seoul South Korea, Eurasia",4616km,4616,154.07ms,154.07,29.97%,29.97,148.60ms,148.6,155.85ms,155.85,1.57ms,1.57,2018-11-10 12:22:09
"Shanghai China, Eurasia",3749km,3749,260.73ms,260.73,14.42%,14.42,258.51ms,258.51,262.95ms,262.95,1.41ms,1.41,2018-11-10 12:22:09
"Shenzhen China, Eurasia",2537km,2537,191.95ms,191.95,13.28%,13.28,156.46ms,156.46,206.18ms,206.18,14.55ms,14.55,2018-11-10 12:22:09
"Siauliai Lithuania, Eurasia",8998km,8998,191.11ms,191.11,47.11%,47.11,190.92ms,190.92,191.63ms,191.63,0.40ms,0.4,2018-11-10 12:22:09
"Singapore Singapore, Eurasia",302km,302,41.44ms,41.44,7.37%,7.37,41.13ms,41.13,45.85ms,45.85,0.87ms,0.87,2018-11-10 12:22:09
"Sofia Bulgaria, Eurasia",8822km,8822,208.65ms,208.65,42.41%,42.41,207.82ms,207.82,212.98ms,212.98,1.25ms,1.25,2018-11-10 12:22:09
"South Bend United States, North America",14971km,14971,240.31ms,240.31,62.38%,62.38,239.86ms,239.86,245.58ms,245.58,1.08ms,1.08,2018-11-10 12:22:09
"St Louis United States, North America",15217km,15217,239.97ms,239.97,63.67%,63.67,239.22ms,239.22,250.53ms,250.53,2.12ms,2.12,2018-11-10 12:22:09
"St Petersburg Russia, Eurasia",8682km,8682,228.60ms,228.6,38.08%,38.08,228.24ms,228.24,229.64ms,229.64,0.49ms,0.49,2018-11-10 12:22:09
"Stamford United States, North America",15082km,15082,237.37ms,237.37,63.64%,63.64,237.15ms,237.15,237.62ms,237.62,0.68ms,0.68,2018-11-10 12:22:09
"Stockholm Sweden, Eurasia",9347km,9347,226.32ms,226.32,41.36%,41.36,226.10ms,226.1,227.19ms,227.19,0.62ms,0.62,2018-11-10 12:22:09
"Strasbourg France, Eurasia",10037km,10037,241.26ms,241.26,41.65%,41.65,238.43ms,238.43,250.98ms,250.98,3.39ms,3.39,2018-11-10 12:22:09
"Sydney Australia, Oceania",6616km,6616,102.27ms,102.27,64.86%,64.86,101.22ms,101.22,115.00ms,115.0,3.00ms,3.0,2018-11-10 12:22:09
"Syracuse United States, North America",14879km,14879,235.66ms,235.66,63.31%,63.31,235.46ms,235.46,236.41ms,236.41,0.26ms,0.26,2018-11-10 12:22:09
"Taipei Taiwan, Eurasia",3232km,3232,65.30ms,65.3,49.72%,49.72,64.97ms,64.97,65.71ms,65.71,0.29ms,0.29,2018-11-10 12:22:09
"Tallinn Estonia, Eurasia",8974km,8974,220.59ms,220.59,40.79%,40.79,219.65ms,219.65,239.51ms,239.51,3.54ms,3.54,2018-11-10 12:22:09
"Tampa United States, North America",16535km,16535,263.86ms,263.86,62.87%,62.87,263.61ms,263.61,264.78ms,264.78,0.24ms,0.24,2018-11-10 12:22:09
"Tbilisi Georgia, Eurasia",7079km,7079,227.24ms,227.24,31.19%,31.19,226.91ms,226.91,228.60ms,228.6,0.37ms,0.37,2018-11-10 12:22:09
"Tel Aviv Israel, Eurasia",7647km,7647,258.89ms,258.89,29.64%,29.64,258.57ms,258.57,260.14ms,260.14,0.78ms,0.78,2018-11-10 12:22:09
"Tempe United States, North America",14636km,14636,188.35ms,188.35,77.85%,77.85,188.07ms,188.07,189.14ms,189.14,0.46ms,0.46,2018-11-10 12:22:09
"The Hague Netherlands, Eurasia",10236km,10236,242.95ms,242.95,42.30%,42.3,242.64ms,242.64,244.11ms,244.11,0.65ms,0.65,2018-11-10 12:22:09
"Thessaloniki Greece, Eurasia",8837km,8837,303.79ms,303.79,29.17%,29.17,303.18ms,303.18,308.24ms,308.24,1.12ms,1.12,2018-11-10 12:22:09
"Tirana Albania, Eurasia",9101km,9101,197.55ms,197.55,46.20%,46.2,195.28ms,195.28,216.17ms,216.17,4.16ms,4.16,2018-11-10 12:22:09
"Tokyo Japan, Eurasia",5329km,5329,83.60ms,83.6,64.20%,64.2,83.33ms,83.33,86.13ms,86.13,0.55ms,0.55,2018-11-10 12:22:09
"Toledo United States, North America",15009km,15009,240.80ms,240.8,62.54%,62.54,240.59ms,240.59,241.24ms,241.24,0.26ms,0.26,2018-11-10 12:22:09
"Toronto Canada, North America",14816km,14816,246.77ms,246.77,60.23%,60.23,239.41ms,239.41,283.37ms,283.37,11.04ms,11.04,2018-11-10 12:22:09
"Tunis Tunisia, Africa",10013km,10013,205.12ms,205.12,48.84%,48.84,204.32ms,204.32,210.59ms,210.59,1.44ms,1.44,2018-11-10 12:22:09
"Valencia Spain, Eurasia",10817km,10817,199.25ms,199.25,54.36%,54.36,199.05ms,199.05,202.07ms,202.07,0.72ms,0.72,2018-11-10 12:22:09
"Valletta Malta, Eurasia",9551km,9551,228.89ms,228.89,41.89%,41.89,228.61ms,228.61,231.53ms,231.53,0.74ms,0.74,2018-11-10 12:22:09
"Vancouver Canada, North America",12780km,12780,253.05ms,253.05,50.51%,50.51,252.76ms,252.76,253.35ms,253.35,0.35ms,0.35,2018-11-10 12:22:09
"Varna Bulgaria, Eurasia",8460km,8460,196.13ms,196.13,43.16%,43.16,195.83ms,195.83,196.53ms,196.53,0.64ms,0.64,2018-11-10 12:22:09
"Venice Italy, Eurasia",9695km,9695,251.88ms,251.88,38.63%,38.63,251.56ms,251.56,252.26ms,252.26,0.73ms,0.73,2018-11-10 12:22:09
"Vienna Austria, Eurasia",9403km,9403,283.46ms,283.46,33.23%,33.23,283.28ms,283.28,283.71ms,283.71,0.35ms,0.35,2018-11-10 12:22:09
"Vilnius Lithuania, Eurasia",8854km,8854,207.76ms,207.76,42.77%,42.77,207.63ms,207.63,208.01ms,208.01,0.31ms,0.31,2018-11-10 12:22:09
"Vladivostok Russia, Eurasia",5365km,5365,116.64ms,116.64,46.25%,46.25,116.41ms,116.41,117.23ms,117.23,0.22ms,0.22,2018-11-10 12:22:09
"Warsaw Poland, Eurasia",9100km,9100,194.98ms,194.98,46.91%,46.91,187.19ms,187.19,204.73ms,204.73,4.09ms,4.09,2018-11-10 12:22:09
"Washington United States, North America",15336km,15336,241.29ms,241.29,63.63%,63.63,240.93ms,240.93,242.05ms,242.05,0.34ms,0.34,2018-11-10 12:22:09
"Wellington New Zealand, Oceania",8843km,8843,176.03ms,176.03,50.24%,50.24,175.76ms,175.76,176.95ms,176.95,0.62ms,0.62,2018-11-10 12:22:09
